pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
MECP2 And Associated Rett Syndrome WP3584,rett,IGF1R,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MECP2 And Associated Rett Syndrome WP3584,rett,FGF5,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MECP2 And Associated Rett Syndrome WP3584,rett,SMC3,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MECP2 And Associated Rett Syndrome WP3584,rett,SIN3A,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MECP2 And Associated Rett Syndrome WP3584,rett,MBP,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MECP2 And Associated Rett Syndrome WP3584,rett,GRIA4,WikiPathways_2024_Human,MONDO_0010726,Rett syndrome,"['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']"
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,JUN,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,BAD,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,GAB1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PTPN11,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,BRAF,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,BUB1B-PAK6,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PIK3CB,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PIK3CA,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,RAPGEF1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,SOS2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,C8ORF34,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,ALK,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,RAF1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,SOS1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PRCC,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,RPL11,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PIK3R3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,ARAF,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PIK3R2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,CRKL,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,NRAS,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,RAP1A,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,RAP1B,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,AKT3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,AKT1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,TFE3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,AKT2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK4,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK6,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PAK5,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,MAP2K2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,MAP2K1,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,STAT3,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,HGF,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,CDC42,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
MET In Type 1 Papillary Renal Cell Carcinoma WP4205,carcinoma,PTK2,WikiPathways_2024_Human,EFO_0000313,carcinoma,['MONDO_0045024']
