pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
GLAUCOMA,glaucoma,GBGT1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,HLA-F,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ZFPM2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LST1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CRHR1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ISCA2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,FAM89B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CREBRF,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,FCF1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,MGST3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DNALI1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TNS1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,INPP5B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RALGPS1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SKP1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RPS13,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,UBL4B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ZER1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TSC22D2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TFEC,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LIF,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TYR,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,MLF2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,MTSS2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,VAV2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PDZK1IP1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RHOC,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,NME8,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RAPSN,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,KBTBD8,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,OR4C6,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,OR4C5,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,UMPS,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,OR4C3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TOP2B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CLIC5,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RTL10,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SLC44A4,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,GNPNAT1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,UBXN8,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SPTBN1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CLIC1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,GABPA,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TM4SF20,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ZDHHC12,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LY6G5B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LY6G5C,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SIPA1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,AIF1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DCST2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DCST1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CST6,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,NPW,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TBC1D10A,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,QPCTL,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PTCD2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TGFB3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,EPDR1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TRAPPC11,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,B3GAT1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PPP4R3B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TSC2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LMO7,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DPM2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DPM3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PHOSPHO1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TMEM135,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,EMCN,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ATG16L1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CAPZA2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CAPZA1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ISCU,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PDE7B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LRP12,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CWC27,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,COMT,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ZFP36L2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,BMPER,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SPTSSA,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,MYH13,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PURG,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,GAS2L1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,MPIG6B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,STIL,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SMAD6,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CKAP5,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,EFNA1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,EFNA4,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,EFNA3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TMEM115,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DDAH2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CAPRIN2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CDH11,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,FAM163B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TMEM119,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,USP40,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PRTN3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DOCK6,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,WNT2B,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CTTNBP2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LPP,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LTBP3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LTBP1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SLC2A6,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,LTBP2,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ARHGAP21,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,ARHGAP20,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,CDH23,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,COBLL1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,RHBDD3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,POU2F3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PARVA,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,HPDL,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,DNM3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,TGFBR3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,SYNDIG1L,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,FER,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,THRAP3,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,C14ORF39,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
GLAUCOMA,glaucoma,PRTFDC1,Jensen_DISEASES_Experimental_2025,MONDO_0005041,glaucoma,['MONDO_0024458']
